Time [min:sec]	P [h Pa]	T [¡ÆC]	U [%]	Wsp [m/s]	Wdir [¡Æ]	Lon [¡Æ]   	Lat [¡Æ]  	Altitude [m]	Dew [¡ÆC]	Vi Te [¡ÆC]	Rs [m/min]
34:48         	677.8   	8.55  	5    	6.3      	226     	129.132568	35.166631	3384.2      	-28.5   	8.6       	132.4     
34:50         	677.5   	8.52  	5    	6.2      	226     	129.132672	35.166702	3388.6      	-28.3   	8.6       	130.9     
34:52         	677.1   	8.49  	6    	6.2      	226     	129.132776	35.166773	3392.8      	-27.6   	8.6       	126.3     
34:54         	676.8   	8.45  	6    	6.2      	226     	129.132881	35.166844	3397.0      	-26.7   	8.6       	126.3     
34:56         	676.5   	8.42  	7    	6.1      	226     	129.132985	35.166916	3401.2      	-25.8   	8.5       	126.3     
34:58         	676.1   	8.40  	7    	6.2      	226     	129.133089	35.166987	3405.4      	-25.0   	8.5       	126.3     
35:00         	675.8   	8.37  	8    	6.2      	226     	129.133193	35.167058	3409.6      	-24.3   	8.5       	126.3     
35:02         	675.4   	8.34  	8    	6.2      	226     	129.133297	35.167129	3413.8      	-23.6   	8.5       	126.3     
35:04         	675.1   	8.32  	9    	6.2      	226     	129.133402	35.167200	3418.1      	-22.9   	8.5       	126.3     
35:06         	674.7   	8.29  	9    	6.2      	226     	129.133506	35.167271	3422.3      	-22.3   	8.5       	126.3     
35:08         	674.4   	8.27  	10   	6.2      	226     	129.133610	35.167342	3426.5      	-21.7   	8.4       	126.3     
35:10         	674.0   	8.24  	10   	6.3      	226     	129.133714	35.167413	3430.7      	-21.2   	8.4       	126.3     
35:12         	673.7   	8.22  	11   	6.3      	226     	129.133819	35.167484	3434.9      	-20.8   	8.4       	126.3     
35:14         	673.4   	8.20  	11   	6.3      	226     	129.133923	35.167555	3439.1      	-20.4   	8.4       	126.3     
35:16         	673.0   	8.18  	11   	6.3      	226     	129.134033	35.167632	3443.3      	-20.0   	8.4       	126.3     
35:18         	672.7   	8.17  	12   	6.4      	226     	129.134144	35.167710	3447.5      	-19.7   	8.4       	126.3     
35:20         	672.3   	8.16  	12   	6.4      	226     	129.134255	35.167788	3451.7      	-19.3   	8.4       	126.5     
35:22         	672.0   	8.15  	13   	6.5      	226     	129.134367	35.167867	3456.0      	-18.9   	8.4       	126.5     
35:24         	671.6   	8.14  	13   	6.6      	226     	129.134478	35.167945	3460.2      	-18.6   	8.4       	126.5     
35:26         	671.3   	8.12  	13   	6.6      	226     	129.134589	35.168023	3464.4      	-18.3   	8.4       	126.5     
35:28         	671.0   	8.11  	14   	6.7      	226     	129.134700	35.168102	3468.6      	-18.1   	8.3       	126.5     
35:30         	670.6   	8.10  	14   	6.7      	226     	129.134812	35.168180	3472.8      	-17.9   	8.3       	126.5     
35:32         	670.3   	8.09  	14   	6.8      	226     	129.134923	35.168258	3477.0      	-17.8   	8.3       	126.5     
35:34         	669.9   	8.08  	14   	6.9      	226     	129.135034	35.168337	3481.3      	-17.7   	8.3       	126.5     
35:36         	669.6   	8.06  	14   	6.9      	226     	129.135146	35.168415	3485.5      	-17.6   	8.3       	126.5     
35:38         	669.2   	8.05  	14   	7.0      	226     	129.135257	35.168493	3489.7      	-17.4   	8.3       	126.5     
35:40         	668.9   	8.04  	14   	7.0      	226     	129.135368	35.168571	3493.9      	-17.3   	8.3       	126.5     
35:42         	668.6   	8.03  	15   	7.0      	226     	129.135479	35.168650	3498.1      	-17.2   	8.3       	126.5     
35:44         	668.2   	8.02  	15   	7.1      	227     	129.135591	35.168728	3502.4      	-17.1   	8.3       	126.5     
35:46         	667.9   	8.00  	15   	7.1      	227     	129.135708	35.168808	3506.6      	-17.0   	8.3       	126.5     
35:48         	667.5   	7.98  	15   	7.1      	227     	129.135832	35.168890	3510.8      	-16.8   	8.2       	126.5     
35:50         	667.2   	7.96  	15   	7.1      	227     	129.135956	35.168973	3515.0      	-16.7   	8.2       	127.3     
35:52         	666.8   	7.94  	16   	7.2      	227     	129.136079	35.169055	3519.3      	-16.6   	8.2       	128.9     
35:54         	666.5   	7.92  	16   	7.2      	228     	129.136203	35.169137	3523.6      	-16.4   	8.2       	128.9     
35:56         	666.2   	7.90  	16   	7.2      	228     	129.136327	35.169220	3527.9      	-16.3   	8.2       	128.9     
35:58         	665.8   	7.88  	16   	7.3      	228     	129.136451	35.169302	3532.2      	-16.2   	8.2       	128.9     
36:00         	665.5   	7.86  	16   	7.3      	228     	129.136575	35.169384	3536.5      	-16.0   	8.1       	128.9     
36:02         	665.1   	7.84  	17   	7.3      	228     	129.136698	35.169466	3540.8      	-15.9   	8.1       	128.9     
36:04         	664.8   	7.81  	17   	7.4      	227     	129.136822	35.169549	3545.1      	-15.7   	8.1       	128.9     
36:06         	664.4   	7.79  	17   	7.4      	227     	129.136946	35.169631	3549.4      	-15.4   	8.1       	128.9     
36:08         	664.1   	7.76  	18   	7.5      	227     	129.137070	35.169713	3553.7      	-15.0   	8.1       	128.9     
36:10         	663.7   	7.74  	18   	7.5      	227     	129.137193	35.169795	3558.0      	-14.7   	8.1       	128.9     
36:12         	663.4   	7.71  	19   	7.5      	227     	129.137317	35.169878	3562.3      	-14.4   	8.0       	128.9     
36:14         	663.0   	7.69  	20   	7.6      	227     	129.137441	35.169960	3566.6      	-14.1   	8.0       	128.9     
36:16         	662.7   	7.66  	20   	7.6      	227     	129.137565	35.170048	3570.9      	-13.8   	8.0       	128.9     
36:18         	662.3   	7.64  	21   	7.6      	226     	129.137688	35.170139	3575.2      	-13.5   	8.0       	128.9     
36:20         	662.0   	7.60  	21   	7.6      	226     	129.137812	35.170230	3579.5      	-13.2   	8.0       	129.3     
36:22         	661.7   	7.57  	21   	7.6      	226     	129.137936	35.170322	3583.8      	-13.0   	7.9       	130.0     
36:24         	661.3   	7.54  	21   	7.6      	226     	129.138059	35.170413	3588.1      	-13.0   	7.9       	130.0     
36:26         	661.0   	7.51  	22   	7.6      	225     	129.138183	35.170505	3592.5      	-13.0   	7.9       	130.0     
36:28         	660.6   	7.48  	22   	7.6      	225     	129.138307	35.170596	3596.8      	-13.0   	7.8       	130.0     
36:30         	660.3   	7.45  	22   	7.6      	225     	129.138430	35.170687	3601.1      	-13.0   	7.8       	130.0     
36:32         	659.9   	7.42  	22   	7.6      	225     	129.138554	35.170779	3605.5      	-13.0   	7.8       	130.0     
36:34         	659.6   	7.39  	22   	7.6      	224     	129.138678	35.170870	3609.8      	-13.0   	7.8       	130.0     
36:36         	659.2   	7.37  	22   	7.6      	224     	129.138801	35.170962	3614.2      	-13.0   	7.7       	130.0     
36:38         	658.9   	7.34  	22   	7.6      	224     	129.138925	35.171053	3618.5      	-13.0   	7.7       	130.0     
36:40         	658.5   	7.31  	22   	7.6      	224     	129.139049	35.171144	3622.8      	-13.1   	7.7       	130.0     
36:42         	658.2   	7.29  	22   	7.6      	223     	129.139172	35.171236	3627.2      	-13.2   	7.6       	130.0     
36:44         	657.8   	7.26  	21   	7.6      	223     	129.139296	35.171327	3631.5      	-13.3   	7.6       	130.0     
36:46         	657.5   	7.23  	21   	7.6      	223     	129.139417	35.171421	3635.8      	-13.4   	7.6       	130.0     
36:48         	657.1   	7.20  	21   	7.6      	223     	129.139534	35.171518	3640.2      	-13.5   	7.5       	130.0     
36:50         	656.8   	7.18  	21   	7.6      	223     	129.139651	35.171615	3644.5      	-13.7   	7.5       	129.6     
36:52         	656.5   	7.15  	21   	7.6      	223     	129.139768	35.171712	3648.7      	-13.8   	7.5       	128.2     
36:54         	656.1   	7.12  	21   	7.6      	222     	129.139885	35.171809	3653.0      	-13.9   	7.5       	128.2     
36:56         	655.8   	7.09  	20   	7.6      	222     	129.140002	35.171906	3657.3      	-14.0   	7.4       	128.2     
36:58         	655.4   	7.06  	20   	7.6      	222     	129.140119	35.172003	3661.6      	-14.2   	7.4       	128.2     
37:00         	655.1   	7.04  	20   	7.6      	222     	129.140236	35.172100	3665.8      	-14.4   	7.4       	128.2     
37:02         	654.8   	7.01  	20   	7.6      	222     	129.140353	35.172197	3670.1      	-14.6   	7.3       	128.2     
37:04         	654.4   	6.98  	19   	7.7      	221     	129.140470	35.172294	3674.4      	-14.7   	7.3       	128.2     
37:06         	654.1   	6.95  	19   	7.7      	221     	129.140587	35.172391	3678.7      	-14.9   	7.3       	128.2     
37:08         	653.7   	6.92  	19   	7.7      	221     	129.140704	35.172488	3682.9      	-15.1   	7.2       	128.2     
37:10         	653.4   	6.90  	19   	7.7      	221     	129.140821	35.172585	3687.2      	-15.3   	7.2       	128.2     
37:12         	653.1   	6.87  	18   	7.7      	220     	129.140938	35.172682	3691.5      	-15.5   	7.2       	128.2     
37:14         	652.7   	6.84  	18   	7.7      	220     	129.141055	35.172779	3695.8      	-15.7   	7.1       	128.2     
37:16         	652.4   	6.81  	18   	7.8      	220     	129.141172	35.172877	3700.0      	-15.8   	7.1       	128.2     
37:18         	652.0   	6.78  	18   	7.8      	220     	129.141290	35.172982	3704.3      	-15.9   	7.1       	128.2     
37:20         	651.7   	6.75  	18   	7.8      	220     	129.141407	35.173087	3708.6      	-15.9   	7.0       	129.3     
37:22         	651.3   	6.72  	18   	7.8      	220     	129.141525	35.173191	3713.2      	-16.0   	7.0       	136.5     
37:24         	651.0   	6.70  	18   	7.9      	220     	129.141643	35.173296	3717.7      	-16.1   	7.0       	136.5     
37:26         	650.6   	6.67  	18   	7.9      	220     	129.141760	35.173401	3722.3      	-16.2   	6.9       	136.5     
37:28         	650.3   	6.64  	17   	7.9      	220     	129.141878	35.173505	3726.8      	-16.2   	6.9       	136.5     
37:30         	649.9   	6.61  	17   	8.0      	220     	129.141996	35.173610	3731.4      	-16.3   	6.9       	136.5     
37:32         	649.5   	6.58  	17   	8.0      	220     	129.142113	35.173715	3735.9      	-16.4   	6.9       	136.5     
37:34         	649.2   	6.56  	17   	8.0      	220     	129.142231	35.173819	3740.5      	-16.5   	6.8       	136.5     
37:36         	648.8   	6.53  	17   	8.1      	220     	129.142349	35.173924	3745.0      	-16.6   	6.8       	136.5     
37:38         	648.5   	6.51  	17   	8.1      	220     	129.142466	35.174029	3749.6      	-16.7   	6.8       	136.5     
37:40         	648.1   	6.49  	17   	8.1      	220     	129.142584	35.174133	3754.1      	-16.8   	6.8       	136.5     
37:42         	647.7   	6.47  	17   	8.2      	220     	129.142702	35.174238	3758.7      	-16.8   	6.7       	136.5     
37:44         	647.4   	6.45  	17   	8.2      	220     	129.142820	35.174343	3763.2      	-16.9   	6.7       	136.5     
37:46         	647.0   	6.43  	17   	8.2      	220     	129.142937	35.174447	3767.8      	-17.0   	6.7       	136.5     
37:48         	646.7   	6.41  	16   	8.2      	220     	129.143064	35.174556	3772.3      	-17.1   	6.7       	136.5     
37:50         	646.3   	6.39  	16   	8.3      	220     	129.143192	35.174665	3776.9      	-17.2   	6.6       	136.5     
37:52         	645.9   	6.37  	16   	8.3      	220     	129.143319	35.174774	3781.6      	-17.3   	6.6       	140.7     
37:54         	645.6   	6.35  	16   	8.3      	221     	129.143447	35.174884	3786.3      	-17.5   	6.6       	143.3     
37:56         	645.2   	6.34  	16   	8.3      	221     	129.143575	35.174993	3791.1      	-17.6   	6.6       	143.3     
37:58         	644.8   	6.33  	16   	8.4      	221     	129.143703	35.175102	3795.9      	-17.7   	6.6       	143.3     
38:00         	644.4   	6.31  	16   	8.4      	221     	129.143830	35.175211	3800.7      	-17.9   	6.6       	143.3     
38:02         	644.1   	6.30  	15   	8.5      	221     	129.143958	35.175321	3805.4      	-18.0   	6.5       	143.3     
38:04         	643.7   	6.29  	15   	8.5      	222     	129.144086	35.175430	3810.2      	-18.1   	6.5       	143.3     
38:06         	643.3   	6.27  	15   	8.6      	222     	129.144214	35.175539	3815.0      	-18.3   	6.5       	143.3     
38:08         	642.9   	6.26  	15   	8.6      	222     	129.144342	35.175649	3819.8      	-18.4   	6.5       	143.3     
38:10         	642.6   	6.25  	15   	8.7      	222     	129.144469	35.175758	3824.5      	-18.5   	6.5       	143.3     
38:12         	642.2   	6.25  	15   	8.7      	223     	129.144597	35.175867	3829.3      	-18.6   	6.5       	143.3     
38:14         	641.8   	6.24  	15   	8.8      	223     	129.144725	35.175976	3834.1      	-18.6   	6.5       	143.3     
38:16         	641.4   	6.24  	15   	8.8      	223     	129.144853	35.176086	3838.9      	-18.7   	6.5       	143.3     
38:18         	641.1   	6.24  	14   	8.9      	224     	129.145009	35.176187	3843.6      	-18.8   	6.5       	143.3     
38:20         	640.7   	6.23  	14   	8.9      	224     	129.145168	35.176287	3848.4      	-18.9   	6.5       	143.3     
38:22         	640.2   	6.23  	14   	9.0      	225     	129.145327	35.176387	3853.4      	-18.9   	6.5       	148.9     
38:24         	639.8   	6.23  	14   	9.0      	226     	129.145485	35.176487	3859.5      	-19.0   	6.5       	182.4     
38:26         	639.4   	6.24  	14   	9.0      	227     	129.145644	35.176587	3865.5      	-19.1   	6.5       	182.4     
38:28         	638.9   	6.28  	14   	9.1      	228     	129.145803	35.176687	3871.6      	-19.1   	6.5       	182.4     
38:30         	638.4   	6.31  	14   	9.1      	229     	129.145962	35.176788	3877.7      	-19.2   	6.5       	182.4     
38:32         	637.9   	6.35  	14   	9.2      	230     	129.146121	35.176888	3883.8      	-19.3   	6.6       	182.4     
38:34         	637.5   	6.38  	14   	9.2      	231     	129.146280	35.176988	3889.9      	-19.4   	6.6       	182.4     
38:36         	637.0   	6.42  	13   	9.3      	232     	129.146439	35.177088	3896.0      	-19.5   	6.6       	182.4     
38:38         	636.5   	6.45  	13   	9.3      	232     	129.146598	35.177188	3902.0      	-19.6   	6.7       	182.4     
38:40         	636.0   	6.49  	13   	9.4      	233     	129.146757	35.177288	3908.1      	-19.7   	6.7       	182.4     
38:42         	635.6   	6.51  	13   	9.3      	234     	129.146916	35.177389	3914.2      	-19.8   	6.7       	182.4     
38:44         	635.1   	6.52  	13   	9.3      	235     	129.147075	35.177489	3920.3      	-19.8   	6.7       	182.4     
38:46         	634.6   	6.53  	13   	9.3      	236     	129.147234	35.177589	3926.4      	-19.6   	6.7       	182.4     
38:48         	634.2   	6.54  	13   	9.3      	237     	129.147412	35.177668	3932.4      	-19.5   	6.8       	182.4     
38:50         	633.7   	6.55  	14   	9.3      	237     	129.147593	35.177744	3938.5      	-19.3   	6.8       	182.4     
38:52         	633.3   	6.56  	14   	9.2      	238     	129.147773	35.177821	3944.6      	-19.1   	6.8       	182.4     
38:54         	632.8   	6.57  	14   	9.2      	239     	129.147954	35.177897	3949.9      	-18.9   	6.8       	159.4     
38:56         	632.4   	6.58  	14   	9.2      	240     	129.148134	35.177973	3954.7      	-18.7   	6.8       	145.0     
38:58         	632.1   	6.59  	14   	9.2      	241     	129.148315	35.178049	3959.6      	-18.5   	6.8       	145.0     
39:00         	631.7   	6.60  	15   	9.2      	242     	129.148496	35.178125	3964.4      	-18.4   	6.8       	145.0     
39:02         	631.3   	6.60  	15   	9.2      	242     	129.148676	35.178201	3969.2      	-18.2   	6.8       	145.0     
39:04         	631.0   	6.61  	15   	9.2      	242     	129.148857	35.178277	3974.1      	-18.0   	6.9       	145.0     
39:06         	630.6   	6.62  	15   	9.2      	243     	129.149038	35.178354	3978.9      	-17.9   	6.9       	145.0     
39:08         	630.2   	6.62  	15   	9.2      	243     	129.149218	35.178430	3983.7      	-17.7   	6.9       	145.0     
39:10         	629.8   	6.63  	16   	9.1      	243     	129.149399	35.178506	3988.6      	-17.6   	6.9       	145.0     
39:12         	629.5   	6.64  	16   	9.1      	243     	129.149579	35.178582	3993.4      	-17.4   	6.9       	145.0     
